Count_Cells_Green,Count_Cells_Red,Count_FilteredGreen,Count_FilteredGreenRedDouble,Count_FilteredRed,Count_Nuclei,ExecutionTime_01LoadImages,ExecutionTime_02CorrectIlluminationCalculate,ExecutionTime_03CorrectIlluminationCalculate,ExecutionTime_04CorrectIlluminationCalculate,ExecutionTime_05CorrectIlluminationApply,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11MeasureImageIntensity,ExecutionTime_12CalculateMath,ExecutionTime_13CalculateMath,ExecutionTime_14ApplyThreshold,ExecutionTime_15ApplyThreshold,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureObjectIntensity,ExecutionTime_18MeasureObjectIntensity,ExecutionTime_19ConserveMemory,ExecutionTime_20FilterObjects,ExecutionTime_21FilterObjects,ExecutionTime_22RelateObjects,ExecutionTime_23FilterObjects,ExecutionTime_24RescaleIntensity,ExecutionTime_25RescaleIntensity,ExecutionTime_26RescaleIntensity,ExecutionTime_27GrayToColor,ExecutionTime_28OverlayOutlines,ExecutionTime_29OverlayOutlines,ExecutionTime_30SaveImages,ExecutionTime_31SaveImages,ExecutionTime_32SaveImages,FileName_DAPI,FileName_FITC,FileName_PI,Group_Index,Group_Number,ImageNumber,Intensity_MADIntensity_CorrGreen_Cells_Green,Intensity_MADIntensity_CorrRed_Cells_Red,Intensity_MaxIntensity_CorrGreen_Cells_Green,Intensity_MaxIntensity_CorrRed_Cells_Red,Intensity_MeanIntensity_CorrGreen_Cells_Green,Intensity_MeanIntensity_CorrRed_Cells_Red,Intensity_MedianIntensity_CorrGreen_Cells_Green,Intensity_MedianIntensity_CorrRed_Cells_Red,Intensity_MinIntensity_CorrGreen_Cells_Green,Intensity_MinIntensity_CorrRed_Cells_Red,Intensity_PercentMaximal_CorrGreen_Cells_Green,Intensity_PercentMaximal_CorrRed_Cells_Red,Intensity_StdIntensity_CorrGreen_Cells_Green,Intensity_StdIntensity_CorrRed_Cells_Red,Intensity_TotalArea_CorrGreen_Cells_Green,Intensity_TotalArea_CorrRed_Cells_Red,Intensity_TotalIntensity_CorrGreen_Cells_Green,Intensity_TotalIntensity_CorrRed_Cells_Red,MD5Digest_DAPI,MD5Digest_FITC,MD5Digest_PI,Math_Math_Green,Math_Math_Red,Metadata_Date,Metadata_Run,ModuleError_01LoadImages,ModuleError_02CorrectIlluminationCalculate,ModuleError_03CorrectIlluminationCalculate,ModuleError_04CorrectIlluminationCalculate,ModuleError_05CorrectIlluminationApply,ModuleError_06CorrectIlluminationApply,ModuleError_07CorrectIlluminationApply,ModuleError_08IdentifyPrimaryObjects,ModuleError_09IdentifySecondaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11MeasureImageIntensity,ModuleError_12CalculateMath,ModuleError_13CalculateMath,ModuleError_14ApplyThreshold,ModuleError_15ApplyThreshold,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureObjectIntensity,ModuleError_18MeasureObjectIntensity,ModuleError_19ConserveMemory,ModuleError_20FilterObjects,ModuleError_21FilterObjects,ModuleError_22RelateObjects,ModuleError_23FilterObjects,ModuleError_24RescaleIntensity,ModuleError_25RescaleIntensity,ModuleError_26RescaleIntensity,ModuleError_27GrayToColor,ModuleError_28OverlayOutlines,ModuleError_29OverlayOutlines,ModuleError_30SaveImages,ModuleError_31SaveImages,ModuleError_32SaveImages,PathName_DAPI,PathName_FITC,PathName_PI,Scaling_DAPI,Scaling_FITC,Scaling_PI,Threshold_FinalThreshold_Cells_Green,Threshold_FinalThreshold_Cells_Red,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_ThreshGreen,Threshold_FinalThreshold_ThreshRed,Threshold_OrigThreshold_Cells_Green,Threshold_OrigThreshold_Cells_Red,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_ThreshGreen,Threshold_OrigThreshold_ThreshRed,Threshold_SumOfEntropies_Cells_Green,Threshold_SumOfEntropies_Cells_Red,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_ThreshGreen,Threshold_SumOfEntropies_ThreshRed,Threshold_WeightedVariance_Cells_Green,Threshold_WeightedVariance_Cells_Red,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_ThreshGreen,Threshold_WeightedVariance_ThreshRed
557.0,557.0,41.0,27.0,178.0,557.0,0.234375,3.578125,3.546875,3.125,0.015625,0.015625,0.015625,4.71875,3.03125,2.953125,0.078125,0,0,0.828125,0.84375,7.953125,0.15625,0.15625,0.03125,0.203125,0.21875,0.03125,0.140625,0.03125,0.015625,0.03125,0.390625,1.5,1.015625,0.125,0.09375,0.078125,330L_1_0003.tif,330L_1_0001.tif,330L_1_0002.tif,11,1,11,0.000286498572677,0.000818509492092,0.0559174,0.0361531,0.00314362014237,0.00394043211703,0.00270019005984,0.00310156401247,0.00149869,0.00126255,0.00141292829389,0.00122856160008,0.00292136647929,0.00279236597687,70775,81396,222.49,320.735,24c1726f45ee28148d18cdfc6bca2fce,d380f1d9cf4e89c728c603d0ca13a40d,2274cfd4088c6d03ac1892c99ad84f40,0.0067504751496,0.00775391003117,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0038687071054,0.00388840895433,0.00789306532694,0.0067504751496,0.00775391003117,0.00282945543149,0.00288564462512,0.008,0.0067504751496,0.00775391003117,-11.5638760244,-11.5661680482,-11.7658098383,-11.5359055855,-11.5338837302,0.0266116573155,0.0475005240065,0.481352077386,0.0409394145328,0.0846460011024
574.0,574.0,82.0,30.0,118.0,574.0,0.265625,3.703125,3.53125,3.109375,0.015625,0.015625,0.03125,4.71875,2.921875,2.953125,0.078125,0,0,0.828125,0.8125,8.25,0.15625,0.171875,0.03125,0.203125,0.21875,0.015625,0.15625,0.0625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_20_0003.tif,330L_20_0001.tif,330L_20_0002.tif,12,1,12,0.000464320764877,0.00092321052216,0.0527989,0.0463291,0.00424906772904,0.00572098483513,0.00314402207732,0.00476214336231,0.00177211,0.00239655,0.00124660300681,0.00119234988315,0.00383396213769,0.00348974623728,80218,83868,340.852,479.808,33314d5062bd67294f49790e0b9e3c00,70b559470ecc80c9facde3a372250ff2,54b236b057cc70ab4cbabb7a30d68456,0.00786005519331,0.0119053584058,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00535184420072,0.00592859944446,0.00789306532694,0.00786005519331,0.0119053584058,0.00439965041573,0.00507977602627,0.008,0.00786005519331,0.0119053584058,-11.5554428701,-11.5423425598,-11.8079202648,-11.5313674227,-11.4783322554,0.041934303938,0.027902329611,0.185398665073,0.0564139307968,0.0453925007956
512.0,512.0,46.0,22.0,105.0,512.0,0.203125,3.65625,3.484375,3.15625,0.015625,0.015625,0.03125,4.765625,3.140625,2.90625,0.0625,0,0,0.828125,0.8125,8.15625,0.171875,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.515625,1.03125,0.109375,0.09375,0.078125,330L_21_0003.tif,330L_21_0001.tif,330L_21_0002.tif,13,1,13,0.000311195384711,0.000810839701444,0.0471568,0.0605563,0.00362298809155,0.00629772349587,0.00323491264135,0.00538686290383,0.00175499,0.00295662,0.00121635264496,0.00137211855104,0.002290599203,0.00284926776904,82213,72880,297.857,458.978,ae75cbb6da9b6be240e41fb6abbb24e7,8354b42783a11d9f952a559318a4c0d8,93565a72d45cd764a88fde1045c1b594,0.00808728160337,0.0134671572596,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00425061665205,0.00742958197016,0.00789306532694,0.00808728160337,0.0134671572596,0.00328880175449,0.00639763915544,0.008,0.00808728160337,0.0134671572596,-11.5500617278,-11.4259261506,-11.873055412,-11.5117761343,-11.346111079,0.0197085028934,0.0208536702906,0.142005306551,0.0277754437491,0.0314049610303
519.0,519.0,60.0,24.0,107.0,519.0,0.203125,3.859375,3.09375,3.390625,0.015625,0.03125,0.015625,4.765625,2.859375,2.921875,0.078125,0,0,0.828125,0.8125,8.140625,0.140625,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_22_0003.tif,330L_22_0001.tif,330L_22_0002.tif,14,1,14,0.000278867315501,0.000862847780809,0.0539826,0.0503517,0.00451547901912,0.00628083181976,0.00307205575518,0.00533115491271,0.00177236,0.00271827,0.00144418930433,0.00127061574039,0.00574989491546,0.00290814207681,69243,78702,312.665,494.314,c3727bb19905a1104bcf9f612a200464,419e2f3238861eee19999e0406a2af21,e91dd307a6961d82a677b5d4915d6664,0.00768013938796,0.0133278872818,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00779090294471,0.00688999219872,0.00789306532694,0.00768013938796,0.0133278872818,0.0068091116958,0.0060581219953,0.008,0.00768013938796,0.0133278872818,-11.5839349594,-11.497964435,-11.8753970878,-11.5663583345,-11.3724422987,0.0283106101497,0.0189155092922,0.168401362978,0.0285267075219,0.0314672329909
492.0,492.0,40.0,19.0,106.0,492.0,0.21875,3.75,3.5625,3.203125,0.03125,0.015625,0.015625,4.75,2.859375,2.890625,0.078125,0,0,0.828125,0.8125,7.84375,0.140625,0.15625,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_23_0003.tif,330L_23_0001.tif,330L_23_0002.tif,15,1,15,0.000259650172666,0.00073751877062,0.051501,0.0394002,0.00385741213054,0.0059870558395,0.00308547075838,0.00503941625357,0.00185363,0.00247278,0.00154254334547,0.00138615508303,0.00377417192096,0.00256188655807,64828,72142,250.068,431.918,26d776249c2b1e3d5d3e89cd0d37e27f,2a7053e102858c9b74cfd13ca20f1812,ff764d8d4ed22aea3473a7c781f4f193,0.00771367689595,0.0125985406339,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00680563780821,0.00688999219872,0.00789306532694,0.00771367689595,0.0125985406339,0.00576099646888,0.00607724812392,0.008,0.00771367689595,0.0125985406339,-11.5539523518,-11.4947633568,-11.8809639767,-11.5455866761,-11.4150363392,0.0248848725377,0.0190160230237,0.15429957733,0.025422781279,0.0308239577198
588.0,588.0,70.0,31.0,95.0,588.0,0.21875,3.671875,3.484375,3.09375,0.03125,0.015625,0.015625,4.734375,2.90625,2.953125,0.109375,0,0,0.8125,0.828125,8.578125,0.15625,0.171875,0.03125,0.203125,0.203125,0.03125,0.1875,0.03125,0.015625,0.015625,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330L_24_0003.tif,330L_24_0001.tif,330L_24_0002.tif,16,1,16,0.000456598121673,0.000817938707769,0.0527258,0.0409564,0.00389287315771,0.00525920367058,0.00307071581483,0.00461373431608,0.00148848,0.00223632,0.00120633082417,0.00108233307718,0.00316822752394,0.00284107050258,82896,92393,322.704,485.914,bc8d436569cea893d280ed543dc72334,21c2187bd56f4c82f9eba685c06110b1,e7f2c5fec3af00e66c54f870606e72c3,0.00767678953707,0.0115343357902,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0048494148423,0.00545015039958,0.00789306532694,0.00767678953707,0.0115343357902,0.00381050067379,0.00461139540345,0.008,0.00767678953707,0.0115343357902,-11.5741265494,-11.5445983672,-11.815031036,-11.5683306731,-11.4779760817,0.0319217658275,0.0267964195299,0.233950601944,0.0359984061446,0.0422123812449
475.0,475.0,46.0,25.0,102.0,475.0,0.21875,3.859375,3.046875,3.265625,0.015625,0.03125,0.015625,4.734375,2.890625,2.875,0.09375,0,0,0.828125,0.8125,7.734375,0.15625,0.140625,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.015625,0.015625,0.390625,1.5,1.015625,0.125,0.09375,0.078125,330L_25_0003.tif,330L_25_0001.tif,330L_25_0002.tif,17,1,17,0.000332886702381,0.00074728531763,0.0516806,0.043763,0.00393235996834,0.00617129952928,0.00300603010692,0.00506445532665,0.00187766,0.00315781,0.00162480096188,0.0015923313323,0.00364837051077,0.00308063701421,61546,62801,242.021,387.564,718b2ad76bbe2182cb7a3f5e94a95f86,cb32a57d44b6bf6fb25c5ca625597832,390be41aaa2b7b63a48321ee9dbb0203,0.00751507526729,0.0126611383166,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00524197282462,0.00717660042167,0.00789306532694,0.00751507526729,0.0126611383166,0.00419036881591,0.0063245563347,0.008,0.00751507526729,0.0126611383166,-11.5545692622,-11.5106498304,-11.7739503947,-11.5426977956,-11.4319704544,0.0277732471362,0.0163809171722,0.151463103358,0.0312144897555,0.0251126501225
1130.0,1130.0,300.0,140.0,316.0,1130.0,0.1875,3.859375,3.03125,3.296875,0.03125,0.015625,0.015625,5.109375,3.375,3.28125,0.140625,0,0,0.828125,0.8125,10.1875,0.28125,0.25,0.03125,0.21875,0.21875,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.515625,1.015625,0.109375,0.09375,0.09375,330L_26_0003.tif,330L_26_0001.tif,330L_26_0002.tif,18,1,18,0.000501191243529,0.00133934896439,0.032027,0.0379044,0.00372779836275,0.00670625299811,0.00303401588462,0.00548032065853,0.00117822,0.00244613,0.000460910205474,0.000494532938366,0.00291597890727,0.00377826303992,216962,202211,808.791,1356.08,e84e1199e9dfd697ca96eb075a8d3066,470309f7059fa3b43b1970956ae2d2e5,1d9fcb950b54e06678f5215b16e0dcfc,0.00758503971156,0.0137008016463,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00401535573836,0.00619584951224,0.00789372640622,0.00758503971156,0.0137008016463,0.00305373034219,0.0052232631398,0.008,0.00758503971156,0.0137008016463,-11.5812274152,-11.4672321538,-12.0384078349,-11.567580421,-11.2514396512,0.0672447413707,0.0613389586053,0.274743528223,0.0831034362685,0.110049979018
549.0,549.0,47.0,16.0,69.0,549.0,0.203125,3.484375,3.34375,3.015625,0.015625,0.015625,0.03125,4.6875,2.875,2.875,0.046875,0,0,0.8125,0.8125,7.796875,0.15625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.015625,0.125,0.09375,0.078125,330L_27_0003.tif,330L_27_0001.tif,330L_27_0002.tif,19,1,19,0.000282025663182,0.000662239268422,0.0541344,0.053994,0.00428679014065,0.00752143104679,0.0032651447691,0.00642762705684,0.00190372,0.00345921,0.00158360650546,0.00151931813002,0.00449936409062,0.00343923422693,63147,65819,270.698,495.053,7f03ac20199e7d553edbae9a67eb763d,7bde08a34c3bb2401d244ac49e63414c,dc5227a0eb1f9f25c69062f88f0b070b,0.00816286192276,0.0160690676421,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00785531027985,0.00973576715201,0.00790281692087,0.00816286192276,0.0160690676421,0.00702050587213,0.00871604904153,0.008,0.00816286192276,0.0160690676421,-11.5600071709,-11.4586733257,-11.811911947,-11.5446542216,-11.423067142,0.0281690678483,0.0152268204828,0.120873220698,0.0284438031211,0.0192739428091
568.0,568.0,75.0,34.0,101.0,568.0,0.21875,3.765625,3.59375,3.15625,0.015625,0.015625,0.015625,4.734375,2.859375,2.90625,0.078125,0,0,0.8125,0.8125,7.8125,0.15625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_28_0003.tif,330L_28_0001.tif,330L_28_0002.tif,20,1,20,0.000282091787085,0.000881945015863,0.0546768,0.0492919,0.00486058874759,0.00758429278428,0.00339368265122,0.00643457798287,0.00170748,0.00307181,0.0014715837184,0.00136963786775,0.00544557467265,0.00330355511696,67954,73012,330.296,553.744,357c0d4f21580144f5464096d1ce0bf6,2f43813120beae3df82f3ba8949f8eff,8aefce3a3ad85fd5e2376e67f1d0c75f,0.00848420662805,0.0160864449572,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00871369878767,0.00877349813041,0.0078979411239,0.00848420662805,0.0160864449572,0.00765380297857,0.00791002634599,0.008,0.00848420662805,0.0160864449572,-11.547151524,-11.3653095966,-11.8739066155,-11.5541540764,-11.2624339175,0.0251392027217,0.0136155982654,0.118837444599,0.0255211557781,0.0212723112338
782.0,782.0,109.0,36.0,145.0,782.0,0.21875,3.546875,3.328125,3.609375,0.015625,0.015625,0.03125,4.84375,3.25,3.140625,0.109375,0,0,0.84375,0.828125,9.078125,0.21875,0.203125,0.03125,0.21875,0.203125,0.03125,0.15625,0.015625,0.03125,0.03125,0.390625,1.515625,1.015625,0.109375,0.09375,0.09375,330L_29_0003.tif,330L_29_0001.tif,330L_29_0002.tif,21,1,21,0.00067942996975,0.00142663856968,0.0406043,0.0433386,0.00375339164084,0.00802593245773,0.00318651273847,0.00699217198417,0.00124102,0.00309223,0.000707884416632,0.000700923115743,0.00271923487958,0.00392061936106,141266,142669,530.227,1145.05,ad1354f88472ff8201eff17fb0ef25a8,e18a9fe5c7bce1496adaefb85267480f,2fc5530e1391c273b1150ea9d4f91f4e,0.00796628184617,0.0174804299604,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00401535573836,0.00716839831662,0.00789306532694,0.00796628184617,0.0174804299604,0.00310807641928,0.00627311385536,0.008,0.00796628184617,0.0174804299604,-11.5520555453,-11.4940053195,-11.9109526386,-11.5414934096,-11.3058716608,0.0637151770419,0.0480579042308,0.175161602853,0.101242991953,0.105099877375
404.0,404.0,42.0,26.0,119.0,404.0,0.25,3.796875,3.609375,3.140625,0.015625,0.03125,0.015625,4.640625,2.921875,2.890625,0.0625,0,0,0.84375,0.828125,7.96875,0.140625,0.140625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.015625,0.015625,0.390625,1.515625,1.03125,0.125,0.078125,0.09375,330L_2_0003.tif,330L_2_0001.tif,330L_2_0002.tif,22,1,22,0.000318688922562,0.000743498327211,0.0485895,0.0439842,0.0031370956192,0.00343357231514,0.0025673629716,0.00276344292797,0.00140628,0.00117376,0.00195855693525,0.00173409402258,0.00263970035611,0.00238865747189,51058,57667,160.174,198.004,d2293dc60417693e5b9d60c443a79ef4,81d175d90bae26207ff8795d9c0105ac,0e4f6dc4b0b39df4995d7c8fc8118d24,0.00641840742901,0.00690860731993,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00371860736877,0.00355078227535,0.00789306532694,0.00641840742901,0.00690860731993,0.00270336797921,0.00259150107044,0.008,0.00641840742901,0.00690860731993,-11.5559891114,-11.5654030305,-11.6855949277,-11.5426081372,-11.5252878668,0.0364822279764,0.0461089764097,0.419319904978,0.0435608028206,0.0784113921074
515.0,515.0,35.0,20.0,122.0,515.0,0.203125,3.671875,3.390625,3.015625,0.015625,0.015625,0.03125,4.65625,2.84375,2.90625,0.078125,0,0,0.828125,0.8125,7.890625,0.140625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_30_0003.tif,330L_30_0001.tif,330L_30_0002.tif,23,1,23,0.000266305287369,0.000919577898458,0.0582111,0.0430566,0.0041330444286,0.00557286864463,0.00322173954919,0.00467821955681,0.00190796,0.00252187,0.00170340339999,0.00140498770636,0.00453824189106,0.00269740459275,58706,71175,242.635,396.649,10ec375a446a428077eb8fff02c7c454,961e9ea413ec8ef096ad8da247789791,9ecc80daa91b488b4acd0107e6cf1b02,0.00805434887297,0.011695548892,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00646634831247,0.00591807411794,0.0078979411239,0.00805434887297,0.011695548892,0.00551662202908,0.00501489436193,0.008,0.00805434887297,0.011695548892,-11.5595676895,-11.5260140835,-11.792277185,-11.5311241996,-11.4262505044,0.0262584824566,0.0194988631865,0.170090211418,0.0263521783021,0.0374840972489
579.0,579.0,41.0,27.0,126.0,579.0,0.25,3.59375,3.375,3.046875,0.015625,0.046875,0.015625,4.734375,2.875,2.921875,0.078125,0,0,0.828125,0.8125,7.90625,0.15625,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.015625,0.03125,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,330L_31_0003.tif,330L_31_0001.tif,330L_31_0002.tif,24,1,24,0.000251733814366,0.000979672186077,0.05547,0.0508489,0.00364811849171,0.006320704442,0.00311926659197,0.00535536883399,0.00193925,0.00280992,0.00145369966565,0.00120196641706,0.0028114011111,0.00311241154101,68790,83197,250.954,525.864,90c45197274c40d202fafde7d7ea9531,82df1daad84f21c7e0b72d7c56d9f2b5,6465c12f93620b2a0593dce147b81ccd,0.00779816647992,0.013388422085,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00582803646934,0.00680563780821,0.00789306532694,0.00779816647992,0.013388422085,0.00482092014245,0.00574590607935,0.008,0.00779816647992,0.013388422085,-11.5536206376,-11.4692833187,-11.7652126035,-11.5424540707,-11.3709404239,0.0237015897041,0.0220521442875,0.248683870756,0.0235431956149,0.0381415366283
782.0,782.0,90.0,42.0,161.0,782.0,0.265625,3.625,3.4375,3.0625,0.015625,0.015625,0.046875,4.78125,2.953125,3.0,0.078125,0,0,0.84375,0.828125,8.46875,0.171875,0.203125,0.03125,0.234375,0.203125,0.03125,0.15625,0.03125,0.03125,0.015625,0.390625,1.53125,1.03125,0.109375,0.09375,0.09375,330L_32_0003.tif,330L_32_0001.tif,330L_32_0002.tif,25,1,25,0.000359355588444,0.000831722747535,0.0457221,0.0463624,0.00344794400571,0.00507790188789,0.00267848279327,0.00413058698177,0.00152595,0.00201314,0.00115095990056,0.000928255158778,0.0032567365815,0.00368588783598,86884,107729,299.571,547.037,00dc035515937875775a3375c8c31f34,103c40db76f53521604abf04a1a32e96,3d5ce8cfb48a4cf8f43ed78cbfbb307a,0.00669620698318,0.0103264674544,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00437622070313,0.00486403245192,0.00789306532694,0.00669620698318,0.0103264674544,0.00346584194514,0.00389578845804,0.008,0.00669620698318,0.0103264674544,-11.5615689915,-11.5637764877,-11.7914561304,-11.5325042463,-11.5123979854,0.0470092368695,0.0390378282515,0.450636380547,0.0514267477074,0.0676995155139
750.0,750.0,75.0,45.0,217.0,750.0,0.25,3.546875,3.4375,3.0625,0.015625,0.03125,0.015625,4.859375,3.09375,3.0,0.078125,0,0,0.828125,0.8125,8.734375,0.21875,0.1875,0.03125,0.203125,0.21875,0.03125,0.15625,0.03125,0.015625,0.015625,0.390625,1.5,1.03125,0.125,0.078125,0.09375,330L_33_0003.tif,330L_33_0001.tif,330L_33_0002.tif,26,1,26,0.000333729898557,0.000976176932454,0.0511625,0.0500977,0.00328212835656,0.00511112649026,0.00277624279261,0.00404542824253,0.0015127,0.00186639,0.000946029043092,0.000957405049354,0.00247980781722,0.00364839916081,105705,104449,346.937,533.852,d657e3428ef39f0aecd8d17f971567c2,0cad5cde9a81e0660b231e98a97e5ad5,51c87b9918cef907c959d8e5149afe60,0.00694060698152,0.0101135706063,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00371860736877,0.0048494148423,0.00789306532694,0.00694060698152,0.0101135706063,0.00271161120989,0.00382938676587,0.008,0.00694060698152,0.0101135706063,-11.5488279016,-11.550837873,-11.8140499834,-11.5447399037,-11.5187534065,0.0338130299967,0.0447126703912,0.422044730081,0.0377574568191,0.0810462233242
